,EthnicGroup,ParentEduc,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,LunchType_free/reduced,LunchType_standard
22825,3,0,0,3,1,0,2.0,0,1,33,49,45,0.0,1.0,1.0,0.0
22826,1,2,1,1,2,1,1.0,2,1,40,43,46,1.0,0.0,1.0,0.0
22827,3,5,1,1,2,1,1.0,1,0,49,66,66,1.0,0.0,1.0,0.0
22828,2,5,1,1,2,1,2.0,0,1,60,61,57,1.0,0.0,0.0,1.0
22829,2,5,0,1,2,1,1.0,0,1,69,72,77,0.0,1.0,0.0,1.0
22830,1,3,1,0,2,1,5.0,1,0,38,56,53,1.0,0.0,1.0,0.0
22831,1,6,0,1,1,0,2.0,1,0,66,84,79,1.0,0.0,0.0,1.0
22832,2,5,1,2,1,1,3.0,2,0,62,79,75,1.0,0.0,0.0,1.0
22833,3,1,1,1,1,1,0.0,0,0,62,73,80,1.0,0.0,0.0,1.0
22834,1,1,1,1,2,1,1.0,1,0,82,86,86,0.0,1.0,0.0,1.0
22835,1,6,1,2,1,1,1.0,0,2,86,94,88,1.0,0.0,0.0,1.0
22836,1,5,1,1,0,1,1.0,1,0,58,59,51,0.0,1.0,0.0,1.0
22837,3,5,0,1,2,0,3.0,1,1,96,89,95,0.0,1.0,0.0,1.0
22838,2,5,1,1,2,0,2.0,1,0,78,74,77,0.0,1.0,0.0,1.0
22839,1,0,1,2,2,0,1.0,1,1,70,57,55,0.0,1.0,0.0,1.0
22840,4,6,1,1,2,0,1.0,0,0,86,80,76,0.0,1.0,0.0,1.0
22841,0,2,0,1,2,1,1.0,1,2,77,77,72,0.0,1.0,0.0,1.0
22842,2,5,1,1,1,1,3.0,1,0,64,60,55,0.0,1.0,0.0,1.0
22843,2,0,1,2,0,1,1.0,1,2,61,71,74,1.0,0.0,0.0,1.0
22844,3,4,1,1,2,0,1.0,1,0,66,61,67,0.0,1.0,0.0,1.0
22845,3,5,0,1,1,1,1.0,0,0,98,99,100,0.0,1.0,0.0,1.0
22846,4,0,0,0,2,0,2.0,0,0,66,65,65,0.0,1.0,1.0,0.0
22847,0,5,0,0,2,0,1.0,1,0,62,71,77,1.0,0.0,0.0,1.0
22848,2,1,0,1,0,1,2.0,1,0,82,79,79,0.0,1.0,0.0,1.0
22849,4,1,1,2,1,1,3.0,1,0,90,93,96,1.0,0.0,1.0,0.0
22850,2,6,1,3,0,1,1.0,2,0,54,59,51,0.0,1.0,0.0,1.0
22851,3,2,1,1,0,0,1.0,0,0,60,58,55,0.0,1.0,1.0,0.0
22852,2,0,1,1,2,1,2.0,1,0,45,37,31,0.0,1.0,0.0,1.0
22853,2,0,0,2,1,0,6.0,1,0,49,47,50,0.0,1.0,1.0,0.0
22854,2,6,1,0,0,1,4.0,2,1,58,54,57,1.0,0.0,0.0,1.0
22855,1,0,1,1,1,0,3.0,1,1,36,40,43,1.0,0.0,1.0,0.0
22856,1,3,0,1,2,1,4.0,1,0,82,84,95,1.0,0.0,0.0,1.0
22857,1,0,0,2,1,1,5.0,1,0,51,65,66,1.0,0.0,1.0,0.0
22858,2,6,1,0,1,0,1.0,1,1,48,45,37,0.0,1.0,0.0,1.0
22859,0,5,1,2,0,1,2.0,1,2,59,63,64,1.0,0.0,0.0,1.0
22860,4,0,1,3,2,1,1.0,0,1,82,89,93,1.0,0.0,0.0,1.0
22861,4,2,1,0,2,0,1.0,1,2,79,54,54,0.0,1.0,0.0,1.0
22862,2,0,0,2,2,0,5.0,1,1,76,80,80,0.0,1.0,1.0,0.0
22863,1,5,1,1,0,1,2.0,1,0,82,91,88,1.0,0.0,0.0,1.0
22864,3,5,1,2,2,1,3.0,1,0,40,41,42,0.0,1.0,1.0,0.0
22865,3,2,0,2,1,1,3.0,2,0,58,77,82,1.0,0.0,0.0,1.0
22866,0,0,1,1,1,1,4.0,0,1,54,53,54,0.0,1.0,0.0,1.0
22867,2,1,1,2,2,1,3.0,0,1,64,61,69,1.0,0.0,0.0,1.0
22868,1,5,1,0,2,1,3.0,0,0,77,87,81,1.0,0.0,0.0,1.0
22869,2,3,1,1,2,0,2.0,0,0,72,74,77,0.0,1.0,1.0,0.0
22870,1,6,1,2,2,0,3.0,1,2,72,70,61,1.0,0.0,0.0,1.0
22871,3,1,0,1,1,1,4.0,0,1,71,82,94,1.0,0.0,1.0,0.0
22872,0,1,0,1,1,1,0.0,1,0,85,97,100,1.0,0.0,0.0,1.0
22873,4,4,1,1,2,1,2.0,1,0,91,96,86,1.0,0.0,0.0,1.0
22874,1,3,1,2,1,0,1.0,1,1,87,83,87,0.0,1.0,0.0,1.0
22875,3,2,1,0,2,1,2.0,0,0,80,82,85,1.0,0.0,0.0,1.0
22876,3,6,0,1,0,1,3.0,2,0,74,68,69,0.0,1.0,1.0,0.0
22877,2,2,1,2,0,1,1.0,0,0,64,71,72,1.0,0.0,0.0,1.0
22878,3,4,0,2,0,1,1.0,0,0,70,78,78,0.0,1.0,0.0,1.0
22879,4,2,1,1,2,1,4.0,1,0,68,65,60,0.0,1.0,0.0,1.0
22880,3,6,1,0,2,1,2.0,1,0,61,59,56,0.0,1.0,0.0,1.0
22881,2,2,1,2,1,0,1.0,1,0,60,65,62,1.0,0.0,0.0,1.0
22882,0,2,1,2,0,0,2.0,0,0,45,49,51,1.0,0.0,1.0,0.0
22883,2,5,1,0,1,0,1.0,0,2,74,69,70,1.0,0.0,0.0,1.0
22884,4,5,1,2,2,1,0.0,0,0,57,52,44,0.0,1.0,0.0,1.0
22885,1,1,0,1,0,1,1.0,1,0,91,98,97,1.0,0.0,0.0,1.0
22886,4,2,1,1,1,1,3.0,1,0,53,66,60,1.0,0.0,1.0,0.0
22887,1,2,0,1,1,1,2.0,1,1,52,67,66,1.0,0.0,1.0,0.0
22888,2,2,1,1,1,0,1.0,0,0,57,73,71,1.0,0.0,0.0,1.0
22889,1,5,0,0,0,0,1.0,2,0,57,65,61,1.0,0.0,0.0,1.0
22890,1,4,0,1,1,1,4.0,0,0,94,90,91,0.0,1.0,0.0,1.0
22891,3,4,0,1,2,1,2.0,1,0,77,66,75,0.0,1.0,1.0,0.0
22892,3,5,1,0,2,1,7.0,1,0,49,65,63,1.0,0.0,1.0,0.0
22893,2,2,0,2,0,1,3.0,1,2,91,99,99,1.0,0.0,0.0,1.0
22894,2,3,1,1,1,1,1.0,1,0,38,48,49,1.0,0.0,0.0,1.0
22895,2,0,1,2,2,1,6.0,1,0,48,58,51,1.0,0.0,0.0,1.0
22896,2,2,1,1,2,0,2.0,1,0,62,64,58,0.0,1.0,0.0,1.0
22897,0,5,1,1,2,1,4.0,2,1,72,76,68,0.0,1.0,0.0,1.0
22898,4,6,1,1,1,0,1.0,1,0,77,70,68,1.0,0.0,0.0,1.0
22899,1,6,1,1,1,0,2.0,1,0,66,56,53,0.0,1.0,0.0,1.0
22900,0,2,1,2,1,1,4.0,1,0,69,91,90,1.0,0.0,0.0,1.0
22901,0,4,0,2,2,1,0.0,0,1,44,52,55,1.0,0.0,0.0,1.0
22902,3,0,0,1,2,1,2.0,1,1,97,91,98,0.0,1.0,0.0,1.0
22903,2,5,1,1,2,1,1.0,1,0,57,46,46,0.0,1.0,1.0,0.0
22904,2,5,0,2,2,1,1.0,1,0,82,71,72,0.0,1.0,0.0,1.0
22905,2,5,0,1,1,1,2.0,0,0,78,63,63,0.0,1.0,0.0,1.0
22906,2,2,1,2,2,0,4.0,0,0,43,52,53,1.0,0.0,0.0,1.0
22907,3,5,1,1,1,1,1.0,0,0,64,61,58,0.0,1.0,1.0,0.0
22908,0,1,1,1,2,1,3.0,1,0,88,81,80,0.0,1.0,1.0,0.0
22909,4,5,0,1,2,1,2.0,1,1,87,86,80,0.0,1.0,1.0,0.0
22910,2,2,0,1,1,1,3.0,1,2,94,99,95,0.0,1.0,0.0,1.0
22911,2,5,1,2,0,1,4.0,1,2,58,57,62,0.0,1.0,0.0,1.0
22912,2,4,0,1,2,1,2.0,1,2,67,83,85,1.0,0.0,1.0,0.0
22913,3,1,1,3,1,1,2.0,0,0,85,85,87,1.0,0.0,0.0,1.0
22914,2,6,1,1,1,1,0.0,1,2,50,49,44,0.0,1.0,0.0,1.0
22915,3,0,1,1,2,1,4.0,0,0,68,77,75,1.0,0.0,0.0,1.0
22916,2,3,0,1,1,0,2.0,0,1,84,82,79,0.0,1.0,0.0,1.0
22917,0,6,1,1,1,1,2.0,1,1,69,73,70,1.0,0.0,0.0,1.0
22918,3,5,1,3,0,1,2.0,1,1,47,56,57,1.0,0.0,1.0,0.0
22919,4,5,1,2,0,1,0.0,0,2,49,63,59,1.0,0.0,1.0,0.0
22920,1,3,1,1,2,1,3.0,0,1,69,65,63,0.0,1.0,0.0,1.0
22921,3,4,1,1,1,1,0.0,0,2,73,81,83,1.0,0.0,0.0,1.0
22922,4,2,0,2,1,0,1.0,1,0,76,71,70,0.0,1.0,0.0,1.0
22923,4,3,1,2,0,1,0.0,0,1,76,87,90,1.0,0.0,1.0,0.0
22924,4,0,1,2,1,1,1.0,0,0,76,83,75,1.0,0.0,0.0,1.0
22925,1,3,1,1,0,1,3.0,1,1,52,54,51,0.0,1.0,1.0,0.0
22926,2,6,1,1,2,1,6.0,0,2,64,68,64,0.0,1.0,0.0,1.0
22927,4,6,0,2,2,1,1.0,0,0,80,82,76,1.0,0.0,1.0,0.0
22928,4,0,0,0,2,1,7.0,0,0,100,92,88,0.0,1.0,0.0,1.0
22929,3,2,0,2,2,0,1.0,1,0,62,76,81,1.0,0.0,1.0,0.0
22930,3,1,1,0,1,1,0.0,0,1,91,84,81,0.0,1.0,1.0,0.0
22931,2,6,0,1,2,0,2.0,0,2,76,89,90,1.0,0.0,0.0,1.0
22932,2,6,1,1,2,1,0.0,1,2,65,62,53,0.0,1.0,1.0,0.0
22933,2,5,0,1,1,1,2.0,1,0,81,75,71,0.0,1.0,0.0,1.0
22934,1,6,1,1,1,1,2.0,0,1,58,68,63,1.0,0.0,0.0,1.0
22935,3,5,1,1,1,0,3.0,1,2,77,64,66,0.0,1.0,0.0,1.0
22936,3,1,1,1,2,1,1.0,0,0,79,73,76,0.0,1.0,0.0,1.0
22937,2,6,1,1,2,1,2.0,1,1,54,66,67,1.0,0.0,0.0,1.0
22938,3,5,0,0,2,1,1.0,1,1,65,56,61,0.0,1.0,0.0,1.0
22939,2,6,1,1,2,1,2.0,1,1,54,51,55,1.0,0.0,1.0,0.0
22940,0,2,1,1,2,1,0.0,0,0,72,88,88,1.0,0.0,0.0,1.0
22941,2,6,1,1,1,1,2.0,0,2,72,75,80,1.0,0.0,1.0,0.0
22942,4,5,1,1,1,1,1.0,2,1,54,40,41,0.0,1.0,0.0,1.0
22943,4,6,1,2,1,1,2.0,0,2,95,81,80,0.0,1.0,0.0,1.0
22944,2,3,1,1,2,0,2.0,1,2,71,83,80,1.0,0.0,0.0,1.0
22945,2,5,1,1,1,0,3.0,0,0,89,100,97,1.0,0.0,0.0,1.0
22946,1,5,0,0,2,0,2.0,1,1,59,72,72,1.0,0.0,1.0,0.0
22947,2,6,1,0,2,1,3.0,0,0,62,59,62,1.0,0.0,0.0,1.0
22948,1,0,0,1,1,1,1.0,0,0,87,93,90,0.0,1.0,1.0,0.0
22949,2,5,1,1,0,1,1.0,0,2,53,52,47,0.0,1.0,1.0,0.0
22950,3,0,1,1,2,1,4.0,1,0,34,50,42,1.0,0.0,1.0,0.0
22951,2,1,1,2,1,1,2.0,1,1,64,71,71,1.0,0.0,0.0,1.0
22952,2,6,1,0,1,1,0.0,0,0,30,42,44,1.0,0.0,0.0,1.0
22953,2,4,1,1,2,0,4.0,0,0,87,77,69,0.0,1.0,0.0,1.0
22954,2,6,1,0,1,1,3.0,0,2,71,79,78,1.0,0.0,1.0,0.0
22955,1,0,1,0,2,1,1.0,1,0,80,86,76,0.0,1.0,0.0,1.0
22956,2,5,1,1,0,1,2.0,1,2,65,72,70,1.0,0.0,0.0,1.0
22957,0,5,0,3,2,1,5.0,1,1,50,59,61,1.0,0.0,1.0,0.0
22958,2,6,0,0,2,1,1.0,0,0,65,67,75,1.0,0.0,1.0,0.0
22959,2,0,0,1,1,0,1.0,1,1,75,90,90,1.0,0.0,1.0,0.0
22960,2,5,0,1,0,1,2.0,1,1,40,46,43,0.0,1.0,1.0,0.0
22961,1,0,1,1,2,1,2.0,1,2,85,80,76,0.0,1.0,0.0,1.0
22962,3,2,0,2,2,0,2.0,0,2,72,85,90,1.0,0.0,0.0,1.0
22963,4,0,0,1,2,1,2.0,2,0,69,85,87,1.0,0.0,1.0,0.0
22964,2,4,1,0,2,1,0.0,1,2,49,65,62,1.0,0.0,1.0,0.0
22965,0,0,0,0,1,0,1.0,1,1,75,77,79,0.0,1.0,0.0,1.0
22966,3,3,1,2,0,1,2.0,0,0,45,53,47,0.0,1.0,1.0,0.0
22967,1,6,1,1,1,1,2.0,2,2,90,92,87,1.0,0.0,0.0,1.0
22968,2,0,0,1,0,1,1.0,0,1,87,97,92,0.0,1.0,0.0,1.0
22969,3,2,1,2,1,1,5.0,1,0,52,51,47,0.0,1.0,1.0,0.0
22970,3,2,1,1,2,1,3.0,0,0,95,93,89,0.0,1.0,0.0,1.0
22971,2,1,1,3,0,1,1.0,0,0,87,81,77,0.0,1.0,0.0,1.0
22972,4,5,1,3,1,1,1.0,0,2,89,84,85,1.0,0.0,0.0,1.0
22973,4,0,1,1,2,0,5.0,1,0,95,89,84,0.0,1.0,0.0,1.0
22974,3,5,1,1,2,1,2.0,1,0,91,71,75,0.0,1.0,0.0,1.0
22975,1,6,1,2,2,0,3.0,2,2,48,58,56,1.0,0.0,1.0,0.0
22976,1,5,1,2,1,1,5.0,1,0,82,68,69,0.0,1.0,0.0,1.0
22977,4,0,1,1,2,1,0.0,1,2,65,55,58,0.0,1.0,0.0,1.0
22978,1,3,1,0,2,1,3.0,1,0,88,88,100,1.0,0.0,0.0,1.0
22979,2,1,1,2,1,1,7.0,1,0,54,64,61,0.0,1.0,1.0,0.0
22980,3,6,1,1,2,1,1.0,0,0,45,40,31,0.0,1.0,1.0,0.0
22981,4,5,1,1,0,0,1.0,0,1,76,79,84,1.0,0.0,0.0,1.0
22982,1,6,1,2,2,0,1.0,1,0,61,60,54,0.0,1.0,0.0,1.0
22983,0,3,0,2,1,1,1.0,0,0,45,67,69,1.0,0.0,1.0,0.0
22984,4,1,1,1,2,1,3.0,0,2,88,91,84,1.0,0.0,0.0,1.0
22985,3,5,0,1,2,1,4.0,0,0,62,72,80,1.0,0.0,1.0,0.0
22986,3,2,1,1,2,1,2.0,1,0,64,59,57,0.0,1.0,1.0,0.0
22987,2,2,1,1,0,1,2.0,1,0,85,90,81,0.0,1.0,0.0,1.0
22988,0,2,1,0,2,1,2.0,1,0,46,42,38,0.0,1.0,1.0,0.0
22989,3,6,1,0,1,0,2.0,1,1,67,61,71,1.0,0.0,0.0,1.0
22990,2,2,0,2,2,0,1.0,0,0,71,84,83,1.0,0.0,1.0,0.0
22991,2,1,0,0,2,0,2.0,1,0,83,79,86,1.0,0.0,0.0,1.0
22992,3,6,1,2,2,0,2.0,1,1,55,47,46,0.0,1.0,1.0,0.0
22993,3,6,1,0,2,1,1.0,2,0,73,65,64,0.0,1.0,0.0,1.0
22994,0,5,0,1,0,1,2.0,1,0,67,62,67,0.0,1.0,0.0,1.0
22995,3,0,1,1,1,1,0.0,2,2,50,59,62,0.0,1.0,1.0,0.0
22996,2,0,1,1,0,1,4.0,0,2,71,67,63,0.0,1.0,0.0,1.0
22997,4,3,1,2,1,1,3.0,1,1,90,89,92,1.0,0.0,0.0,1.0
22998,4,1,1,0,2,0,3.0,0,2,83,75,62,0.0,1.0,0.0,1.0
22999,4,2,1,1,0,1,2.0,2,1,87,79,81,0.0,1.0,0.0,1.0
23000,3,4,1,1,2,0,1.0,1,0,71,68,63,0.0,1.0,0.0,1.0
23001,1,5,0,1,1,1,2.0,0,0,56,57,58,0.0,1.0,0.0,1.0
23002,2,2,1,0,1,0,1.0,0,2,80,76,72,0.0,1.0,0.0,1.0
23003,2,6,0,1,2,1,0.0,0,0,54,58,57,1.0,0.0,0.0,1.0
23004,3,0,0,0,1,0,2.0,1,2,78,86,85,0.0,1.0,0.0,1.0
23005,2,1,1,2,2,1,1.0,1,0,56,60,53,0.0,1.0,1.0,0.0
23006,2,5,1,1,2,1,3.0,0,0,73,70,76,1.0,0.0,0.0,1.0
23007,4,2,1,2,2,1,1.0,0,0,95,86,76,0.0,1.0,1.0,0.0
23008,1,4,0,0,2,0,1.0,0,1,76,84,86,1.0,0.0,0.0,1.0
23009,2,5,1,0,2,0,1.0,1,0,56,51,46,0.0,1.0,0.0,1.0
23010,1,1,1,1,1,1,2.0,0,0,74,91,86,1.0,0.0,0.0,1.0
23011,4,2,1,1,2,0,2.0,1,2,73,60,63,0.0,1.0,1.0,0.0
23012,3,5,0,2,1,0,1.0,0,0,69,69,67,0.0,1.0,0.0,1.0
23013,4,6,0,1,2,1,3.0,0,1,69,64,65,0.0,1.0,1.0,0.0
23014,2,0,0,2,1,1,3.0,0,0,60,76,80,1.0,0.0,1.0,0.0
23015,1,5,1,2,2,0,5.0,1,0,49,52,55,1.0,0.0,0.0,1.0
23016,4,2,0,1,2,0,2.0,0,0,53,68,68,1.0,0.0,1.0,0.0
23017,1,0,0,3,2,0,2.0,1,1,50,50,48,0.0,1.0,0.0,1.0
23018,2,1,1,1,2,1,2.0,1,1,63,76,71,1.0,0.0,0.0,1.0
23019,2,5,1,1,0,0,2.0,1,0,68,76,73,1.0,0.0,0.0,1.0
23020,2,6,1,1,1,1,3.0,1,0,55,63,55,1.0,0.0,1.0,0.0
23021,1,5,0,1,1,0,3.0,0,0,60,59,52,0.0,1.0,1.0,0.0
23022,1,0,1,1,1,0,1.0,2,1,33,38,35,1.0,0.0,1.0,0.0
23023,4,6,0,2,0,1,4.0,1,0,64,59,58,1.0,0.0,0.0,1.0
23024,1,1,0,1,1,0,2.0,1,0,69,77,85,0.0,1.0,1.0,0.0
23025,1,0,0,0,2,0,2.0,1,1,78,77,79,0.0,1.0,1.0,0.0
23026,1,3,1,2,1,0,2.0,1,0,62,67,78,1.0,0.0,0.0,1.0
23027,3,5,1,1,1,0,3.0,0,0,73,58,62,0.0,1.0,0.0,1.0
23028,4,5,1,1,2,1,2.0,1,1,66,65,65,1.0,0.0,1.0,0.0
23029,1,6,1,2,1,0,4.0,1,2,92,92,89,1.0,0.0,0.0,1.0
23030,3,5,0,1,2,1,1.0,0,0,53,57,62,1.0,0.0,0.0,1.0
23031,2,2,1,1,2,1,3.0,1,0,54,71,67,1.0,0.0,1.0,0.0
23032,0,6,1,1,1,1,3.0,2,0,70,74,71,0.0,1.0,1.0,0.0
23033,2,1,1,1,1,1,0.0,1,1,65,74,66,0.0,1.0,0.0,1.0
23034,4,1,0,1,2,1,1.0,1,0,78,76,78,0.0,1.0,1.0,0.0
23035,3,0,0,1,1,1,0.0,0,0,82,73,75,0.0,1.0,0.0,1.0
23036,1,6,0,1,2,1,3.0,0,0,59,63,69,1.0,0.0,0.0,1.0
23037,1,6,0,1,1,0,5.0,0,1,54,60,47,0.0,1.0,1.0,0.0
23038,3,5,0,1,2,0,1.0,1,0,75,61,64,0.0,1.0,0.0,1.0
23039,2,4,1,1,2,0,4.0,0,1,59,56,48,0.0,1.0,0.0,1.0
23040,3,0,0,2,2,1,2.0,1,0,86,79,85,0.0,1.0,0.0,1.0
23041,2,2,1,1,1,0,3.0,1,0,94,78,83,0.0,1.0,0.0,1.0
23042,3,5,1,1,2,1,3.0,1,0,39,52,49,1.0,0.0,0.0,1.0
23043,2,6,0,0,1,0,5.0,0,0,62,81,80,1.0,0.0,1.0,0.0
23044,1,0,0,0,2,1,1.0,0,1,67,65,60,0.0,1.0,0.0,1.0
23045,3,4,0,0,2,1,2.0,1,1,80,70,72,0.0,1.0,0.0,1.0
23046,2,2,1,1,2,1,0.0,0,0,73,71,62,0.0,1.0,0.0,1.0
23047,4,0,1,1,2,0,2.0,0,1,57,48,45,0.0,1.0,1.0,0.0
23048,4,0,1,2,2,1,4.0,0,0,92,71,74,0.0,1.0,0.0,1.0
23049,1,5,1,1,1,1,0.0,1,0,62,72,67,1.0,0.0,0.0,1.0
23050,2,5,0,2,2,0,5.0,0,1,54,70,64,1.0,0.0,0.0,1.0
23051,3,5,1,1,1,0,3.0,1,1,57,59,56,0.0,1.0,0.0,1.0
23052,1,1,0,1,1,1,2.0,1,0,62,59,62,0.0,1.0,1.0,0.0
23053,2,1,1,0,2,1,2.0,1,2,72,73,76,1.0,0.0,0.0,1.0
23054,1,4,1,1,1,0,5.0,1,2,70,81,77,1.0,0.0,0.0,1.0
23055,4,5,1,1,2,1,1.0,0,2,72,63,60,0.0,1.0,0.0,1.0
23056,3,5,0,2,1,0,5.0,1,1,65,66,78,1.0,0.0,0.0,1.0
23057,3,2,0,2,1,1,1.0,0,0,98,90,97,0.0,1.0,0.0,1.0
23058,0,2,1,2,1,1,0.0,1,0,55,55,52,0.0,1.0,1.0,0.0
23059,0,5,0,0,1,1,1.0,1,2,60,58,65,0.0,1.0,0.0,1.0
23060,3,1,1,1,2,0,3.0,1,1,71,80,82,1.0,0.0,1.0,0.0
23061,3,6,1,1,2,1,2.0,0,1,30,36,30,0.0,1.0,1.0,0.0
23062,4,5,1,1,2,1,4.0,0,2,81,79,74,0.0,1.0,0.0,1.0
23063,0,3,1,2,2,0,2.0,1,0,53,69,64,1.0,0.0,1.0,0.0
23064,1,0,1,2,2,0,2.0,0,0,66,58,58,0.0,1.0,0.0,1.0
23065,2,2,1,1,2,1,2.0,1,2,92,73,73,0.0,1.0,0.0,1.0
23066,4,6,1,1,1,0,4.0,1,1,51,68,62,1.0,0.0,1.0,0.0
23067,3,2,1,1,1,1,0.0,1,0,70,63,65,0.0,1.0,1.0,0.0
23068,2,2,1,1,2,0,2.0,0,0,56,50,44,0.0,1.0,1.0,0.0
23069,3,1,1,1,2,1,2.0,1,0,77,84,83,1.0,0.0,0.0,1.0
23070,1,6,1,1,1,1,3.0,0,2,57,61,57,0.0,1.0,1.0,0.0
23071,2,4,1,2,0,1,4.0,1,0,47,45,43,0.0,1.0,0.0,1.0
23072,4,5,0,3,1,1,2.0,1,1,80,81,77,0.0,1.0,0.0,1.0
23073,1,5,1,2,2,1,3.0,0,2,100,85,83,0.0,1.0,0.0,1.0
23074,4,2,1,1,2,1,2.0,1,0,81,83,80,1.0,0.0,0.0,1.0
23075,2,3,1,2,1,0,3.0,0,0,94,74,77,0.0,1.0,0.0,1.0
23076,0,2,1,1,2,1,3.0,0,0,72,67,66,0.0,1.0,0.0,1.0
23077,2,4,1,1,0,0,2.0,0,0,43,41,39,0.0,1.0,1.0,0.0
23078,1,5,1,1,0,1,2.0,1,0,53,63,57,0.0,1.0,0.0,1.0
23079,2,4,0,1,1,0,5.0,1,0,77,86,87,1.0,0.0,1.0,0.0
23080,1,2,1,2,2,0,3.0,0,1,56,50,49,0.0,1.0,0.0,1.0
23081,2,3,0,0,1,1,2.0,2,1,81,93,97,0.0,1.0,0.0,1.0
23082,0,3,0,1,2,1,2.0,1,1,70,80,87,1.0,0.0,0.0,1.0
23083,3,5,1,1,0,1,2.0,0,0,65,82,80,1.0,0.0,0.0,1.0
23084,4,6,1,2,2,0,2.0,0,0,73,68,60,0.0,1.0,0.0,1.0
23085,2,1,1,0,2,1,4.0,1,0,83,81,78,1.0,0.0,0.0,1.0
23086,2,0,1,0,1,0,4.0,1,0,83,89,92,1.0,0.0,1.0,0.0
23087,4,0,1,0,2,1,4.0,1,2,64,70,68,1.0,0.0,0.0,1.0
23088,2,0,1,1,2,1,1.0,1,0,52,66,60,1.0,0.0,0.0,1.0
23089,2,4,0,1,1,1,0.0,1,1,66,76,73,0.0,1.0,0.0,1.0
23090,2,2,1,1,1,0,2.0,1,1,83,82,72,0.0,1.0,0.0,1.0
23091,1,0,1,1,0,1,1.0,0,0,54,69,64,1.0,0.0,1.0,0.0
23092,1,4,1,1,2,1,1.0,0,0,84,75,75,0.0,1.0,0.0,1.0
23093,2,4,1,1,1,1,4.0,1,0,73,71,73,0.0,1.0,0.0,1.0
23094,2,0,1,1,2,0,1.0,2,1,64,59,54,0.0,1.0,0.0,1.0
23095,1,1,0,1,0,1,3.0,1,2,49,51,50,0.0,1.0,1.0,0.0
23096,1,6,1,1,2,1,1.0,0,2,37,50,46,1.0,0.0,1.0,0.0
23097,4,5,1,2,2,1,2.0,1,0,66,62,60,0.0,1.0,0.0,1.0
23098,2,6,0,2,2,1,4.0,0,0,56,69,78,1.0,0.0,0.0,1.0
23099,3,4,1,2,2,1,4.0,2,0,73,72,65,0.0,1.0,1.0,0.0
23100,2,6,1,0,1,1,3.0,1,0,63,69,65,0.0,1.0,0.0,1.0
23101,1,1,1,1,2,1,3.0,1,0,54,69,68,1.0,0.0,0.0,1.0
23102,3,0,0,0,2,0,2.0,0,0,82,85,88,0.0,1.0,0.0,1.0
23103,2,5,1,0,2,0,1.0,1,1,47,58,55,1.0,0.0,1.0,0.0
23104,0,3,1,1,2,0,4.0,1,1,72,65,62,0.0,1.0,0.0,1.0
23105,2,3,0,1,2,1,3.0,2,0,51,69,71,1.0,0.0,1.0,0.0
23106,3,2,1,1,2,1,0.0,1,1,48,54,57,1.0,0.0,1.0,0.0
23107,3,0,1,1,2,0,3.0,0,2,60,73,71,1.0,0.0,1.0,0.0
23108,2,3,1,2,2,0,1.0,1,0,57,60,58,0.0,1.0,1.0,0.0
23109,4,2,1,2,1,0,3.0,1,1,57,60,61,1.0,0.0,1.0,0.0
23110,1,6,1,1,1,1,3.0,2,0,64,55,52,0.0,1.0,0.0,1.0
23111,4,0,1,2,2,1,0.0,1,0,60,60,56,1.0,0.0,1.0,0.0
23112,0,6,1,2,1,1,1.0,0,0,44,49,49,1.0,0.0,0.0,1.0
23113,3,5,1,0,2,1,3.0,1,1,61,74,78,1.0,0.0,1.0,0.0
23114,1,6,0,2,2,0,3.0,1,1,32,59,56,1.0,0.0,1.0,0.0
23115,3,0,0,1,1,1,0.0,1,2,84,75,76,0.0,1.0,0.0,1.0
23116,2,5,1,2,2,1,1.0,1,0,54,46,40,0.0,1.0,1.0,0.0
23117,2,6,1,1,2,1,5.0,0,2,58,65,61,1.0,0.0,0.0,1.0
23118,4,0,1,1,1,1,2.0,1,2,100,86,86,0.0,1.0,0.0,1.0
23119,2,0,1,2,2,0,2.0,0,0,66,74,61,0.0,1.0,1.0,0.0
23120,3,6,0,1,0,1,3.0,1,0,70,91,88,1.0,0.0,0.0,1.0
23121,2,2,1,3,2,0,3.0,1,1,63,77,69,1.0,0.0,0.0,1.0
23122,3,6,1,2,1,1,0.0,1,2,73,79,87,1.0,0.0,0.0,1.0
23123,1,2,1,1,2,1,5.0,1,0,40,50,42,1.0,0.0,1.0,0.0
23124,2,5,0,1,0,0,2.0,1,0,63,54,63,0.0,1.0,0.0,1.0
23125,3,3,1,0,2,0,2.0,0,0,80,88,90,1.0,0.0,0.0,1.0
23126,2,6,1,1,1,1,1.0,1,0,51,46,41,0.0,1.0,0.0,1.0
23127,2,1,0,0,2,1,1.0,0,0,92,97,100,1.0,0.0,0.0,1.0
23128,2,3,1,1,1,1,1.0,0,0,91,100,100,1.0,0.0,0.0,1.0
23129,1,1,0,2,0,0,4.0,0,0,69,67,69,0.0,1.0,0.0,1.0
23130,3,1,0,1,1,1,4.0,0,2,88,90,93,0.0,1.0,0.0,1.0
23131,2,6,1,1,2,0,5.0,1,0,42,55,54,1.0,0.0,0.0,1.0
23132,2,5,1,0,0,1,1.0,1,1,58,56,51,0.0,1.0,0.0,1.0
